id,update_time,province,confirm,confirm_add,confirm_now,heal_add,heal,dead,dead_add
1056,2022-08-14,云南,2233,3,,2.0,2215,2,0
1057,2022-08-15,云南,2236,3,,0.0,2215,2,0
1058,2022-08-16,云南,2241,5,,4.0,2219,2,0
1059,2022-08-17,云南,2249,8,,0.0,2219,2,0
1060,2022-08-18,云南,2251,2,,3.0,2222,2,0
1061,2022-08-19,云南,2253,2,,4.0,2226,2,0
1062,2022-08-20,云南,2258,5,,1.0,2227,2,0
1063,2022-08-21,云南,2259,1,,1.0,2228,2,0
1064,2022-08-22,云南,2264,5,,1.0,2229,2,0
1065,2022-08-23,云南,2266,2,,2.0,2231,2,0
1066,2022-08-24,云南,2267,1,,6.0,2237,2,0
1067,2022-08-25,云南,2269,2,,3.0,2240,2,0
1068,2022-08-26,云南,2271,2,,5.0,2245,2,0
1069,2022-08-27,云南,2271,0,,2.0,2247,2,0
1070,2022-08-28,云南,2272,1,,2.0,2249,2,0
1071,2022-08-29,云南,2272,0,,1.0,2250,2,0
1072,2022-08-30,云南,2277,5,,4.0,2254,2,0
1073,2022-08-31,云南,2281,4,,0.0,2254,2,0
1074,2022-09-01,云南,2282,1,,4.0,2258,2,0
1075,2022-09-02,云南,2288,6,,2.0,2260,2,0
1076,2022-09-03,云南,2290,2,,1.0,2261,2,0
1077,2022-09-04,云南,2290,0,,3.0,2264,2,0
1078,2022-09-05,云南,2292,2,,1.0,2265,2,0
1079,2022-09-06,云南,2292,2,,0.0,2265,2,0
1080,2022-09-07,云南,2299,7,,0.0,2265,2,0
1081,2022-09-08,云南,2304,5,,7.0,2272,2,0
1082,2022-09-09,云南,2310,6,,1.0,2273,2,0
1083,2022-09-10,云南,2312,2,,3.0,2276,2,0
1084,2022-09-11,云南,2313,1,,1.0,2277,2,0
1085,2022-09-12,云南,2317,4,,4.0,2281,2,0
1086,2022-09-13,云南,2322,5,,0.0,2281,2,0
1087,2022-09-14,云南,2330,8,,3.0,2284,2,0
1088,2022-09-15,云南,2332,2,,6.0,2290,2,0
1089,2022-09-16,云南,2338,6,,2.0,2292,2,0
1090,2022-09-17,云南,2341,3,,4.0,2296,2,0
1091,2022-09-18,云南,2342,1,,5.0,2301,2,0
1092,2022-09-19,云南,2346,4,,1.0,2302,2,0
1093,2022-09-20,云南,2352,6,,4.0,2306,2,0
1094,2022-09-21,云南,2358,6,,3.0,2309,2,0
1095,2022-09-22,云南,2367,9,,2.0,2311,2,0
1096,2022-09-23,云南,2374,7,,4.0,2315,2,0
1097,2022-09-24,云南,2375,1,,6.0,2321,2,0
1098,2022-09-25,云南,2380,5,,6.0,2327,2,0
1099,2022-09-26,云南,2389,9,,0.0,2327,2,0
1100,2022-09-27,云南,2394,5,,0.0,2327,2,0
1101,2022-09-28,云南,2400,6,,1.0,2328,2,0
1102,2022-09-29,云南,2406,6,,15.0,2343,2,0
1103,2022-09-30,云南,2411,5,,0.0,2343,2,0
1104,2022-10-01,云南,2417,6,,0.0,2343,2,0
1105,2022-10-02,云南,2423,6,,1.0,2344,2,0
1106,2022-10-03,云南,2437,14,,0.0,2344,2,0
1107,2022-10-04,云南,2460,23,,0.0,2344,2,0
1108,2022-10-05,云南,2471,11,,5.0,2349,2,0
1109,2022-10-06,云南,2501,30,,6.0,2355,2,0
1110,2022-10-07,云南,2514,13,,2.0,2357,2,0
1111,2022-10-08,云南,2530,16,,4.0,2361,2,0
1112,2022-10-09,云南,2558,28,,5.0,2366,2,0
1113,2022-10-10,云南,2572,14,,5.0,2371,2,0
1114,2022-10-11,云南,2576,4,,5.0,2376,2,0
1115,2022-10-12,云南,2585,9,,3.0,2379,2,0
1116,2022-10-13,云南,2593,8,,4.0,2383,2,0
1117,2022-10-14,云南,2596,3,,9.0,2392,2,0
1118,2022-10-15,云南,2602,6,,9.0,2401,2,0
1119,2022-10-16,云南,2611,9,,18.0,2419,2,0
1120,2022-10-17,云南,2620,9,,12.0,2431,2,0
1121,2022-10-18,云南,2623,3,,12.0,2443,2,0
1122,2022-10-19,云南,2626,3,,0.0,2443,2,0
1123,2022-10-20,云南,2631,5,,18.0,2461,2,0
1124,2022-10-21,云南,2633,2,,3.0,2464,2,0
1125,2022-10-22,云南,2636,3,,14.0,2478,2,0
1126,2022-10-23,云南,2639,3,,4.0,2482,2,0
1127,2022-10-24,云南,2642,3,,15.0,2497,2,0
1128,2022-10-25,云南,2649,7,,9.0,2506,2,0
1129,2022-10-26,云南,2649,0,,20.0,2526,2,0
1130,2022-10-27,云南,2655,6,,12.0,2538,2,0
1131,2022-10-28,云南,2659,4,,8.0,2546,2,0
1132,2022-10-29,云南,2665,6,,3.0,2549,2,0
1133,2022-10-30,云南,2669,4,,4.0,2553,2,0
1134,2022-10-31,云南,2673,4,,3.0,2556,2,0
1135,2022-11-01,云南,2678,5,,11.0,2567,2,0
1136,2022-11-02,云南,2684,6,,3.0,2570,2,0
1137,2022-11-03,云南,2691,7,,1.0,2571,2,0
1138,2022-11-04,云南,2703,12,,1.0,2572,2,0
1139,2022-11-05,云南,2714,11,,2.0,2574,2,0
1140,2022-11-06,云南,2725,11,,3.0,2577,2,0
1141,2022-11-07,云南,2732,7,,4.0,2581,2,0
1142,2022-11-08,云南,2748,16,,2.0,2583,2,0
1143,2022-11-09,云南,2764,16,,3.0,2586,2,0
1144,2022-11-10,云南,2779,15,,7.0,2593,2,0
1145,2022-11-11,云南,2790,11,,3.0,2596,2,0
1146,2022-11-12,云南,2831,41,,7.0,2603,2,0
1147,2022-11-13,云南,2866,35,,6.0,2609,2,0
1148,2022-11-14,云南,2905,39,,2.0,2611,2,0
1149,2022-11-15,云南,2927,22,,5.0,2616,2,0
1150,2022-11-16,云南,2977,50,,6.0,2622,2,0
1151,2022-11-17,云南,3010,33,,1.0,2623,2,0
1152,2022-11-18,云南,3063,53,,4.0,2627,2,0
1153,2022-11-19,云南,3114,51,,6.0,2633,2,0
1154,2022-11-20,云南,3152,38,,9.0,2642,2,0
1155,2022-11-21,云南,3305,153,,9.0,2651,2,0
1156,2022-11-22,云南,3403,98,,13.0,2664,2,0
1157,2022-11-23,新疆,2396,19,585.0,9.0,1808,3,0
1158,2022-08-01,新疆,1009,0,,0.0,1005,3,0
1159,2022-08-02,新疆,1009,0,,0.0,1005,3,0
1160,2022-08-03,新疆,1009,0,,0.0,1005,3,0
1161,2022-08-04,新疆,1009,0,,0.0,1005,3,0
1162,2022-08-05,新疆,1009,0,,0.0,1005,3,0
1163,2022-08-06,新疆,1009,0,,0.0,1005,3,0
1164,2022-08-07,新疆,1009,0,,0.0,1005,3,0
1165,2022-08-08,新疆,1009,0,,0.0,1005,3,0
1166,2022-08-09,新疆,1009,0,,0.0,1005,3,0
1167,2022-08-10,新疆,1009,0,,0.0,1005,3,0
1168,2022-08-11,新疆,1010,1,,0.0,1005,3,0
1169,2022-08-12,新疆,1012,2,,1.0,1006,3,0
1170,2022-08-13,新疆,1014,2,,0.0,1006,3,0
1171,2022-08-14,新疆,1015,1,,0.0,1006,3,0
1172,2022-08-15,新疆,1027,12,,0.0,1006,3,0
1173,2022-08-16,新疆,1027,0,,0.0,1006,3,0
1174,2022-08-17,新疆,1036,9,,0.0,1006,3,0
1175,2022-08-18,新疆,1042,6,,0.0,1006,3,0
1176,2022-08-19,新疆,1047,5,,0.0,1006,3,0
1177,2022-08-20,新疆,1053,6,,3.0,1009,3,0
1178,2022-08-21,新疆,1057,4,,2.0,1011,3,0
1179,2022-08-22,新疆,1061,4,,4.0,1015,3,0
1180,2022-08-23,新疆,1067,6,,5.0,1020,3,0
1181,2022-08-24,新疆,1080,13,,4.0,1024,3,0
1182,2022-08-25,新疆,1082,2,,11.0,1035,3,0
1183,2022-08-26,新疆,1097,15,,6.0,1041,3,0
1184,2022-08-27,新疆,1101,4,,7.0,1048,3,0
1185,2022-08-28,新疆,1109,8,,12.0,1060,3,0
1186,2022-08-29,新疆,1125,16,,7.0,1067,3,0
1187,2022-08-30,新疆,1126,1,,2.0,1069,3,0
1188,2022-08-31,新疆,1131,5,,15.0,1084,3,0
1189,2022-09-01,新疆,1135,4,,5.0,1089,3,0
1190,2022-09-02,新疆,1136,1,,10.0,1099,3,0
1191,2022-09-03,新疆,1136,0,,5.0,1104,3,0
1192,2022-09-04,新疆,1137,1,,8.0,1112,3,0
1193,2022-09-05,新疆,1141,4,,8.0,1120,3,0
1194,2022-09-06,新疆,1143,2,,4.0,1124,3,0
1195,2022-09-07,新疆,1144,1,,1.0,1125,3,0
1196,2022-09-08,新疆,1147,3,,4.0,1129,3,0
1197,2022-09-09,新疆,1149,2,,5.0,1134,3,0
1198,2022-09-10,新疆,1151,2,,2.0,1136,3,0
1199,2022-09-11,新疆,1155,4,,1.0,1137,3,0
1200,2022-09-12,新疆,1158,3,,1.0,1138,3,0
1201,2022-09-13,新疆,1159,1,,5.0,1143,3,0
1202,2022-09-14,新疆,1161,2,,1.0,1144,3,0
1203,2022-09-15,新疆,1165,4,,4.0,1148,3,0
1204,2022-09-16,新疆,1166,1,,3.0,1151,3,0
1205,2022-09-17,新疆,1168,2,,2.0,1153,3,0
1206,2022-09-18,新疆,1168,0,,5.0,1158,3,0
1207,2022-09-19,新疆,1168,0,,1.0,1159,3,0
1208,2022-09-20,新疆,1168,0,,3.0,1162,3,0
1209,2022-09-21,新疆,1168,0,,0.0,1162,3,0
1210,2022-09-22,新疆,1168,0,,2.0,1164,3,0
1211,2022-09-23,新疆,1169,1,,0.0,1164,3,0
1212,2022-09-24,新疆,1169,0,,0.0,1164,3,0
1213,2022-09-25,新疆,1169,0,,1.0,1165,3,0
1214,2022-09-26,新疆,1170,1,,0.0,1165,3,0
1215,2022-09-27,新疆,1170,0,,1.0,1166,3,0
1216,2022-09-28,新疆,1170,0,,0.0,1166,3,0
1217,2022-09-29,新疆,1170,0,,0.0,1166,3,0
1218,2022-09-30,新疆,1170,0,,0.0,1166,3,0
1219,2022-10-01,新疆,1170,0,,0.0,1166,3,0
1220,2022-10-02,新疆,1170,0,,0.0,1166,3,0
1221,2022-10-03,新疆,1170,0,,1.0,1167,3,0
1222,2022-10-04,新疆,1170,0,,0.0,1167,3,0
1223,2022-10-05,新疆,1170,0,,0.0,1167,3,0
1224,2022-10-06,新疆,1170,0,,0.0,1167,3,0
1225,2022-10-07,新疆,1174,4,,0.0,1167,3,0
1226,2022-10-08,新疆,1227,53,,0.0,1167,3,0
1227,2022-10-09,新疆,1297,70,,0.0,1167,3,0
1228,2022-10-10,新疆,1379,82,,0.0,1167,3,0
1229,2022-10-11,新疆,1443,64,,2.0,1169,3,0
1230,2022-10-12,新疆,1507,64,,1.0,1170,3,0
1231,2022-10-13,新疆,1535,28,,3.0,1173,3,0
1232,2022-10-14,新疆,1572,37,,11.0,1184,3,0
1233,2022-10-15,新疆,1594,22,,18.0,1202,3,0
1234,2022-10-16,新疆,1607,13,,28.0,1230,3,0
1235,2022-10-17,新疆,1615,8,,26.0,1256,3,0
1236,2022-10-18,新疆,1621,6,,24.0,1280,3,0
1237,2022-10-19,新疆,1627,6,,21.0,1301,3,0
1238,2022-10-20,新疆,1634,7,,24.0,1325,3,0
1239,2022-10-21,新疆,1642,8,,27.0,1352,3,0
1240,2022-10-22,新疆,1650,8,,242.0,1594,3,0
1241,2022-10-23,新疆,1660,10,,32.0,1626,3,0
1242,2022-10-24,新疆,1669,9,,27.0,1653,3,0
1243,2022-10-25,新疆,1678,9,,31.0,1684,3,0
1244,2022-10-26,新疆,1689,11,,-203.0,1481,3,0
1245,2022-10-27,新疆,1701,12,,15.0,1496,3,0
1246,2022-10-28,新疆,1731,30,,7.0,1503,3,0
1247,2022-10-29,新疆,1760,29,,24.0,1527,3,0
1248,2022-10-30,新疆,1790,30,,13.0,1540,3,0
1249,2022-10-31,新疆,1813,23,,9.0,1549,3,0
1250,2022-11-01,新疆,1843,30,,11.0,1560,3,0
1251,2022-11-02,新疆,1868,25,,7.0,1567,3,0
1252,2022-11-03,新疆,1890,22,,94.0,1661,3,0
1253,2022-11-04,新疆,1910,20,,4.0,1665,3,0
1254,2022-11-05,新疆,1933,23,,7.0,1672,3,0
1255,2022-11-06,新疆,1963,30,,2.0,1674,3,0
1256,2022-11-07,新疆,1995,32,,2.0,1676,3,0
1257,2022-11-08,新疆,2029,34,,9.0,1685,3,0
1258,2022-11-09,新疆,2061,32,,7.0,1692,3,0
1259,2022-11-10,新疆,2091,30,,4.0,1696,3,0
1260,2022-11-11,新疆,2116,25,,7.0,1703,3,0
1261,2022-11-12,新疆,2150,34,,10.0,1713,3,0
1262,2022-11-13,新疆,2179,29,,10.0,1723,3,0
1263,2022-11-14,新疆,2207,28,,6.0,1729,3,0
1264,2022-11-15,新疆,2237,30,,8.0,1737,3,0
1265,2022-11-16,新疆,2263,26,,10.0,1747,3,0
1266,2022-11-17,新疆,2290,27,,8.0,1755,3,0
1267,2022-11-18,新疆,2320,30,,13.0,1768,3,0
1268,2022-11-19,新疆,2340,20,,6.0,1774,3,0
1269,2022-11-20,新疆,2358,18,,14.0,1788,3,0
1270,2022-11-21,新疆,2377,19,,11.0,1799,3,0
1271,2022-11-22,新疆,2396,19,,9.0,1808,3,0
1272,2022-11-24,陕西,4748,40,520.0,38.0,4225,3,0
1273,2022-08-01,陕西,3384,1,,1.0,3366,3,0
1274,2022-08-02,陕西,3384,1,,0.0,3366,3,0
1275,2022-08-03,陕西,3384,0,,2.0,3368,3,0
1276,2022-08-04,陕西,3388,4,,3.0,3371,3,0
1277,2022-08-05,陕西,3388,0,,1.0,3372,3,0
1278,2022-08-06,陕西,3388,0,,1.0,3373,3,0
1279,2022-08-07,陕西,3388,0,,4.0,3377,3,0
1280,2022-08-08,陕西,3388,0,,2.0,3379,3,0
1281,2022-08-09,陕西,3388,0,,4.0,3383,3,0
1282,2022-08-10,陕西,3390,2,,0.0,3383,3,0
1283,2022-08-11,陕西,3393,3,,0.0,3383,3,0
1284,2022-08-12,陕西,3394,1,,0.0,3383,3,0
1285,2022-08-13,陕西,3398,4,,0.0,3383,3,0
1286,2022-08-14,陕西,3402,4,,0.0,3383,3,0
1287,2022-08-15,陕西,3406,4,,2.0,3385,3,0
1288,2022-08-16,陕西,3412,6,,0.0,3385,3,0
1289,2022-08-17,陕西,3448,36,,2.0,3387,3,0
1290,2022-08-18,陕西,3500,52,,0.0,3387,3,0
1291,2022-08-19,陕西,3533,33,,0.0,3387,3,0
1292,2022-08-20,陕西,3554,21,,1.0,3388,3,0
1293,2022-08-21,陕西,3570,16,,5.0,3393,3,0
1294,2022-08-22,陕西,3583,13,,6.0,3399,3,0
1295,2022-08-23,陕西,3598,15,,10.0,3409,3,0
1296,2022-08-24,陕西,3614,16,,3.0,3412,3,0
1297,2022-08-25,陕西,3630,16,,8.0,3420,3,0
1298,2022-08-26,陕西,3635,5,,13.0,3433,3,0
1299,2022-08-27,陕西,3648,13,,16.0,3449,3,0
1300,2022-08-28,陕西,3656,8,,15.0,3464,3,0
1301,2022-08-29,陕西,3664,8,,9.0,3473,3,0
1302,2022-08-30,陕西,3669,5,,11.0,3484,3,0
1303,2022-08-31,陕西,3674,5,,17.0,3501,3,0
1304,2022-09-01,陕西,3682,8,,8.0,3509,3,0
1305,2022-09-02,陕西,3690,8,,5.0,3514,3,0
1306,2022-09-03,陕西,3695,5,,14.0,3528,3,0
1307,2022-09-04,陕西,3699,4,,17.0,3545,3,0
1308,2022-09-05,陕西,3702,3,,10.0,3555,3,0
1309,2022-09-06,陕西,3703,1,,2.0,3557,3,0
1310,2022-09-07,陕西,3705,2,,27.0,3584,3,0
1311,2022-09-08,陕西,3710,5,,20.0,3604,3,0
1312,2022-09-09,陕西,3712,2,,17.0,3621,3,0
1313,2022-09-10,陕西,3712,0,,15.0,3636,3,0
1314,2022-09-11,陕西,3714,2,,9.0,3645,3,0
1315,2022-09-12,陕西,3714,0,,4.0,3649,3,0
1316,2022-09-13,陕西,3714,0,,6.0,3655,3,0
1317,2022-09-14,陕西,3715,1,,5.0,3660,3,0
1318,2022-09-15,陕西,3719,4,,5.0,3665,3,0
1319,2022-09-16,陕西,3720,1,,1.0,3666,3,0
1320,2022-09-17,陕西,3720,0,,5.0,3671,3,0
1321,2022-09-18,陕西,3721,1,,3.0,3674,3,0
1322,2022-09-19,陕西,3721,0,,4.0,3678,3,0
1323,2022-09-20,陕西,3722,1,,6.0,3684,3,0
1324,2022-09-21,陕西,3724,2,,1.0,3685,3,0
1325,2022-09-22,陕西,3724,0,,4.0,3689,3,0
1326,2022-09-23,陕西,3726,2,,8.0,3697,3,0
1327,2022-09-24,陕西,3727,1,,2.0,3699,3,0
1328,2022-09-25,陕西,3729,2,,5.0,3704,3,0
1329,2022-09-26,陕西,3731,2,,6.0,3710,3,0
1330,2022-09-27,陕西,3739,8,,4.0,3714,3,0
1331,2022-09-28,陕西,3740,1,,0.0,3714,3,0
1332,2022-09-29,陕西,3744,4,,3.0,3717,3,0
1333,2022-09-30,陕西,3746,2,,1.0,3718,3,0
1334,2022-10-01,陕西,3749,3,,0.0,3718,3,0
1335,2022-10-02,陕西,3750,1,,0.0,3718,3,0
1336,2022-10-03,陕西,3752,2,,0.0,3718,3,0
1337,2022-10-04,陕西,3757,5,,5.0,3723,3,0
1338,2022-10-05,陕西,3768,11,,3.0,3726,3,0
1339,2022-10-06,陕西,3773,5,,1.0,3727,3,0
1340,2022-10-07,陕西,3788,15,,3.0,3730,3,0
1341,2022-10-08,陕西,3808,20,,0.0,3730,3,0
1342,2022-10-09,陕西,3817,9,,3.0,3733,3,0
1343,2022-10-10,陕西,3826,9,,2.0,3735,3,0
1344,2022-10-11,陕西,3833,7,,3.0,3738,3,0
1345,2022-10-12,陕西,3833,0,,0.0,3738,3,0
1346,2022-10-13,陕西,3835,2,,1.0,3739,3,0
1347,2022-10-14,陕西,3841,6,,3.0,3742,3,0
1348,2022-10-15,陕西,3852,11,,5.0,3747,3,0
1349,2022-10-16,陕西,3861,9,,6.0,3753,3,0
1350,2022-10-17,陕西,3870,9,,9.0,3762,3,0
1351,2022-10-18,陕西,3891,21,,1.0,3763,3,0
1352,2022-10-19,陕西,3916,25,,6.0,3769,3,0
1353,2022-10-20,陕西,3945,29,,4.0,3773,3,0
1354,2022-10-21,陕西,3958,13,,7.0,3780,3,0
1355,2022-10-22,陕西,3974,16,,12.0,3792,3,0
1356,2022-10-23,陕西,3996,22,,5.0,3797,3,0
1357,2022-10-24,陕西,4013,17,,8.0,3805,3,0
1358,2022-10-25,陕西,4025,12,,5.0,3810,3,0
1359,2022-10-26,陕西,4038,13,,14.0,3824,3,0
1360,2022-10-27,陕西,4051,13,,6.0,3830,3,0
1361,2022-10-28,陕西,4062,11,,14.0,3844,3,0
1362,2022-10-29,陕西,4087,25,,17.0,3861,3,0
1363,2022-10-30,陕西,4096,9,,15.0,3876,3,0
1364,2022-10-31,陕西,4107,11,,13.0,3889,3,0
1365,2022-11-01,陕西,4115,8,,10.0,3899,3,0
1366,2022-11-02,陕西,4132,17,,20.0,3919,3,0
1367,2022-11-03,陕西,4143,11,,17.0,3936,3,0
1368,2022-11-04,陕西,4161,18,,31.0,3967,3,0
1369,2022-11-05,陕西,4171,10,,36.0,4003,3,0
1370,2022-11-06,陕西,4179,8,,13.0,4016,3,0
1371,2022-11-07,陕西,4192,13,,12.0,4028,3,0
1372,2022-11-08,陕西,4205,13,,16.0,4044,3,0
1373,2022-11-09,陕西,4218,13,,17.0,4061,3,0
1374,2022-11-10,陕西,4224,6,,19.0,4080,3,0
1375,2022-11-11,陕西,4240,16,,10.0,4090,3,0
1376,2022-11-12,陕西,4257,17,,12.0,4102,3,0
1377,2022-11-13,陕西,4274,17,,7.0,4109,3,0
1378,2022-11-14,陕西,4315,41,,17.0,4126,3,0
1379,2022-11-15,陕西,4378,63,,11.0,4137,3,0
1380,2022-11-16,陕西,4485,107,,6.0,4143,3,0
1381,2022-11-17,陕西,4560,75,,9.0,4152,3,0
1382,2022-11-18,陕西,4580,20,,2.0,4154,3,0
1383,2022-11-19,陕西,4616,36,,11.0,4165,3,0
1384,2022-11-20,陕西,4645,29,,5.0,4170,3,0
1385,2022-11-21,陕西,4671,26,,11.0,4181,3,0
1386,2022-11-22,陕西,4708,37,,6.0,4187,3,0
1387,2022-11-23,陕西,4748,40,,38.0,4225,3,0
1388,2022-11-24,福建,5736,35,443.0,6.0,5292,1,0
1389,2022-08-01,福建,3719,15,,9.0,3595,1,0
1390,2022-08-02,福建,3729,10,,9.0,3604,1,0
1391,2022-08-03,福建,3739,10,,5.0,3609,1,0
1392,2022-08-04,福建,3757,18,,6.0,3615,1,0
1393,2022-08-05,福建,3768,11,,16.0,3631,1,0
1394,2022-08-06,福建,3776,8,,19.0,3650,1,0
1395,2022-08-07,福建,3785,9,,5.0,3655,1,0
1396,2022-08-08,福建,3795,10,,9.0,3664,1,0
1397,2022-08-09,福建,3806,11,,12.0,3676,1,0
1398,2022-08-10,福建,3821,15,,8.0,3684,1,0
1399,2022-08-11,福建,3832,11,,10.0,3694,1,0
1400,2022-08-12,福建,3841,9,,8.0,3702,1,0
1401,2022-08-13,福建,3855,14,,15.0,3717,1,0
1402,2022-08-14,福建,3866,11,,16.0,3733,1,0
1403,2022-08-15,福建,3888,22,,9.0,3742,1,0
1404,2022-08-16,福建,3901,13,,9.0,3751,1,0
1405,2022-08-17,福建,3928,27,,6.0,3757,1,0
1406,2022-08-18,福建,3950,22,,6.0,3763,1,0
1407,2022-08-19,福建,3963,13,,12.0,3775,1,0
1408,2022-08-20,福建,3971,8,,4.0,3779,1,0
1409,2022-08-21,福建,3985,14,,8.0,3787,1,0
1410,2022-08-22,福建,3994,9,,10.0,3797,1,0
1411,2022-08-23,福建,3998,4,,16.0,3813,1,0
1412,2022-08-24,福建,4008,10,,13.0,3826,1,0
1413,2022-08-25,福建,4021,13,,13.0,3839,1,0
1414,2022-08-26,福建,4031,10,,4.0,3843,1,0
1415,2022-08-27,福建,4041,10,,31.0,3874,1,0
1416,2022-08-28,福建,4048,7,,13.0,3887,1,0
1417,2022-08-29,福建,4053,5,,29.0,3916,1,0
1418,2022-08-30,福建,4065,12,,19.0,3935,1,0
1419,2022-08-31,福建,4075,10,,8.0,3943,1,0
1420,2022-09-01,福建,4092,17,,11.0,3954,1,0
1421,2022-09-02,福建,4103,11,,12.0,3966,1,0
1422,2022-09-03,福建,4115,12,,15.0,3981,1,0
1423,2022-09-04,福建,4124,9,,9.0,3990,1,0
1424,2022-09-05,福建,4137,13,,7.0,3997,1,0
1425,2022-09-06,福建,4144,7,,10.0,4007,1,0
1426,2022-09-07,福建,4152,8,,13.0,4020,1,0
1427,2022-09-08,福建,4161,9,,13.0,4033,1,0
1428,2022-09-09,福建,4168,7,,9.0,4042,1,0
1429,2022-09-10,福建,4176,8,,15.0,4057,1,0
1430,2022-09-11,福建,4183,7,,7.0,4064,1,0
1431,2022-09-12,福建,4195,12,,6.0,4070,1,0
1432,2022-09-13,福建,4206,11,,11.0,4081,1,0
1433,2022-09-14,福建,4212,6,,13.0,4094,1,0
1434,2022-09-15,福建,4227,15,,12.0,4106,1,0
1435,2022-09-16,福建,4239,12,,6.0,4112,1,0
1436,2022-09-17,福建,4252,13,,9.0,4121,1,0
1437,2022-09-18,福建,4262,10,,0.0,4121,1,0
1438,2022-09-19,福建,4269,7,,21.0,4142,1,0
1439,2022-09-20,福建,4277,8,,10.0,4152,1,0
1440,2022-09-21,福建,4281,4,,17.0,4169,1,0
1441,2022-09-22,福建,4291,10,,9.0,4178,1,0
1442,2022-09-23,福建,4296,5,,3.0,4181,1,0
1443,2022-09-24,福建,4304,8,,17.0,4198,1,0
1444,2022-09-25,福建,4309,5,,7.0,4205,1,0
1445,2022-09-26,福建,4322,13,,6.0,4211,1,0
1446,2022-09-27,福建,4341,19,,10.0,4221,1,0
1447,2022-09-28,福建,4351,10,,16.0,4237,1,0
1448,2022-09-29,福建,4362,11,,3.0,4240,1,0
1449,2022-09-30,福建,4372,10,,14.0,4254,1,0
1450,2022-10-01,福建,4387,15,,13.0,4267,1,0
1451,2022-10-02,福建,4400,13,,0.0,4267,1,0
1452,2022-10-03,福建,4412,12,,2.0,4269,1,0
1453,2022-10-04,福建,4421,9,,23.0,4292,1,0
1454,2022-10-05,福建,4430,9,,5.0,4297,1,0
1455,2022-10-06,福建,4448,18,,7.0,4304,1,0
1456,2022-10-07,福建,4460,12,,9.0,4313,1,0
1457,2022-10-08,福建,4477,17,,14.0,4327,1,0
1458,2022-10-09,福建,4497,20,,12.0,4339,1,0
1459,2022-10-10,福建,4518,21,,1.0,4340,1,0
1460,2022-10-11,福建,4532,14,,15.0,4355,1,0
1461,2022-10-12,福建,4552,20,,13.0,4368,1,0
1462,2022-10-13,福建,4574,22,,15.0,4383,1,0
1463,2022-10-14,福建,4598,24,,12.0,4395,1,0
1464,2022-10-15,福建,4620,22,,11.0,4406,1,0
1465,2022-10-16,福建,4628,8,,26.0,4432,1,0
1466,2022-10-17,福建,4641,13,,1.0,4433,1,0
1467,2022-10-18,福建,4658,17,,0.0,4433,1,0
1468,2022-10-19,福建,4671,13,,8.0,4441,1,0
1469,2022-10-20,福建,4683,12,,50.0,4491,1,0
1470,2022-10-21,福建,4700,17,,15.0,4506,1,0
1471,2022-10-22,福建,4711,11,,1.0,4507,1,0
1472,2022-10-23,福建,4722,11,,14.0,4521,1,0
1473,2022-10-24,福建,4736,14,,19.0,4540,1,0
1474,2022-10-25,福建,4757,21,,14.0,4554,1,0
1475,2022-10-26,福建,4804,47,,29.0,4583,1,0
1476,2022-10-27,福建,4830,26,,17.0,4600,1,0
1477,2022-10-28,福建,4853,23,,12.0,4612,1,0
1478,2022-10-29,福建,4908,55,,11.0,4623,1,0
1479,2022-10-30,福建,4931,23,,0.0,4623,1,0
1480,2022-10-31,福建,5026,95,,1.0,4624,1,0
1481,2022-11-01,福建,5083,57,,20.0,4644,1,0
1482,2022-11-02,福建,5155,72,,20.0,4664,1,0
1483,2022-11-03,福建,5209,54,,27.0,4691,1,0
1484,2022-11-04,福建,5271,62,,4.0,4695,1,0
1485,2022-11-05,福建,5295,24,,19.0,4714,1,0
1486,2022-11-06,福建,5306,11,,27.0,4741,1,0
1487,2022-11-07,福建,5321,15,,30.0,4771,1,0
1488,2022-11-08,福建,5336,15,,29.0,4800,1,0
1489,2022-11-09,福建,5354,18,,33.0,4833,1,0
1490,2022-11-10,福建,5372,18,,54.0,4887,1,0
1491,2022-11-11,福建,5389,17,,55.0,4942,1,0
1492,2022-11-12,福建,5404,15,,41.0,4983,1,0
1493,2022-11-13,福建,5435,31,,31.0,5014,1,0
1494,2022-11-14,福建,5448,13,,22.0,5036,1,0
1495,2022-11-15,福建,5479,31,,17.0,5053,1,0
1496,2022-11-16,福建,5500,21,,21.0,5074,1,0
1497,2022-11-17,福建,5562,62,,45.0,5119,1,0
1498,2022-11-18,福建,5595,33,,40.0,5159,1,0
1499,2022-11-19,福建,5617,22,,12.0,5171,1,0
1500,2022-11-20,福建,5652,35,,19.0,5190,1,0
1501,2022-11-21,福建,5674,22,,21.0,5211,1,0
1502,2022-11-22,福建,5701,27,,75.0,5286,1,0
1503,2022-11-23,福建,5736,35,,6.0,5292,1,0
1504,2022-11-23,江苏,3172,68,369.0,11.0,2803,0,0
1505,2022-08-01,江苏,2323,4,,0.0,2314,0,0
1506,2022-08-02,江苏,2323,4,,0.0,2314,0,0
1507,2022-08-03,江苏,2324,1,,0.0,2314,0,0
1508,2022-08-04,江苏,2324,0,,1.0,2315,0,0
1509,2022-08-05,江苏,2325,1,,2.0,2317,0,0
1510,2022-08-06,江苏,2328,3,,1.0,2318,0,0
1511,2022-08-07,江苏,2330,2,,1.0,2319,0,0
